user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
114505.133	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900317315	GCA_900317315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900317315	97.24	0.66	GCA_900317315.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900317315	97.24	0.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 81.8, 0.47; GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 80.7, 0.48; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 80.49, 0.45; GCA_900316555.1, s__Ruminococcus_E sp900316555, 95.0, 79.53, 0.31; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 79.38, 0.34; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 79.13, 0.34; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 79.09, 0.33; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 78.85, 0.34; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 78.81, 0.37; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 77.8, 0.23; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 77.4, 0.19	79.38	11	N/A	N/A
114500.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900317315	GCA_900317315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900317315	97.76	0.73	GCA_900317315.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900317315	97.76	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 81.83, 0.49; GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 81.05, 0.42; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 80.21, 0.49; GCA_900316555.1, s__Ruminococcus_E sp900316555, 95.0, 79.5, 0.35; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 79.48, 0.37; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 79.24, 0.3; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 79.18, 0.31; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 79.13, 0.38; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 78.96, 0.35; GCA_900315605.1, s__Ruminococcus_E sp900315605, 95.0, 78.69, 0.27; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 78.1, 0.25; GCA_900315085.1, s__Ruminococcus_E sp900315085, 95.0, 78.05, 0.21; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 77.19, 0.17	84.19	11	N/A	N/A
114499.191	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555	GCA_900316555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555	99.11	0.82	GCA_900316555.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555	99.11	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 82.42, 0.64; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 79.72, 0.49; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 79.44, 0.34; GCA_900315085.1, s__Ruminococcus_E sp900315085, 95.0, 78.98, 0.38; GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 78.7, 0.35; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 78.69, 0.37; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 78.64, 0.34; GCA_900317315.1, s__Ruminococcus_E sp900317315, 95.0, 78.54, 0.35; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 78.53, 0.42; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 78.45, 0.32; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 78.36, 0.33; GCA_900315785.1, s__Ruminococcus_E sp900315785, 95.0, 78.27, 0.24; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 78.24, 0.3; GCA_900315605.1, s__Ruminococcus_E sp900315605, 95.0, 78.21, 0.28; GCA_900316385.1, s__Ruminococcus_E sp900316385, 95.0, 77.66, 0.21; GCA_003520555.1, s__Ruminococcus_E sp003520555, 95.0, 77.16, 0.18	81.15	11	N/A	N/A
114498.191	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555	GCA_900316555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555	99.2	0.85	GCA_900316555.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555	99.2	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 82.19, 0.67; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 79.85, 0.52; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 79.24, 0.35; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 79.04, 0.39; GCA_900315605.1, s__Ruminococcus_E sp900315605, 95.0, 78.83, 0.3; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 78.81, 0.32; GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 78.79, 0.36; GCA_900317315.1, s__Ruminococcus_E sp900317315, 95.0, 78.77, 0.37; GCA_900315085.1, s__Ruminococcus_E sp900315085, 95.0, 78.74, 0.4; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 78.69, 0.43; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 78.68, 0.34; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 78.64, 0.38; GCA_900315785.1, s__Ruminococcus_E sp900315785, 95.0, 78.39, 0.25; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 78.1, 0.3; GCA_003520555.1, s__Ruminococcus_E sp003520555, 95.0, 77.44, 0.28	82.34	11	N/A	N/A
bin.591	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900322105	GCA_900322105.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900322105	97.92	0.86	GCA_900322105.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900322105	97.92	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900322145.1, s__UBA1213 sp900322145, 95.0, 77.7, 0.29	87.16	11	N/A	Genome has more than 11.7% of markers with multiple hits
114505.166	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.97	0.82	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.97	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.14, 0.26; GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.12, 0.28; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.03, 0.23; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.84, 0.23; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.83, 0.24; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.8, 0.26; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.77, 0.26; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.73, 0.29; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.63, 0.17; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.62, 0.24; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.61, 0.28; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.58, 0.25; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.49, 0.22	91.94	11	N/A	N/A
114501.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.0	0.81	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.0	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.11, 0.29; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.07, 0.23; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 79.05, 0.24; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 78.99, 0.29; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.84, 0.23; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.73, 0.26; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.68, 0.24; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.63, 0.28; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.55, 0.23; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.5, 0.29; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.47, 0.21; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.42, 0.22; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.37, 0.25	91.87	11	N/A	N/A
114500.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.07	0.81	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.07	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.31, 0.27; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.04, 0.26; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.89, 0.24; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.84, 0.23; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 78.79, 0.24; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.6, 0.23; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.59, 0.26; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.57, 0.24; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.51, 0.27; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.45, 0.25; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.2, 0.17	79.37	11	N/A	N/A
114499.38	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.93	0.82	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.93	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.21, 0.28; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.12, 0.23; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.1, 0.25; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.81, 0.21; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.75, 0.24; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.73, 0.26; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.72, 0.24; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.64, 0.23; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.59, 0.25; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.55, 0.28; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.51, 0.23; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.39, 0.17; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.36, 0.28	89.98	11	N/A	N/A
114506.144	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.94	0.8	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.94	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.33, 0.25; GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.19, 0.3; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.08, 0.28; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 79.01, 0.25; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 79.01, 0.21; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.98, 0.24; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.98, 0.24; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.85, 0.24; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.74, 0.24; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.74, 0.32; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.67, 0.29; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.58, 0.25; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.51, 0.17	93.1	11	N/A	N/A
114496.159	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.14	0.82	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.14	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.5, 0.27; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.24, 0.26; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 79.02, 0.25; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 79.0, 0.23; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.99, 0.24; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 78.95, 0.26; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.9, 0.28; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.89, 0.23; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.81, 0.26; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.7, 0.21; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.62, 0.29; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.48, 0.26	92.34	11	N/A	N/A
114503.179	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.99	0.83	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.99	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.31, 0.24; GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.27, 0.29; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.15, 0.27; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 79.01, 0.21; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.95, 0.23; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.89, 0.26; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.81, 0.23; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.74, 0.3; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.69, 0.25; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.61, 0.28; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.58, 0.23; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.57, 0.25; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.53, 0.25	90.65	11	N/A	N/A
114498.111	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.98	0.79	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	97.98	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.55, 0.3; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 79.15, 0.24; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.11, 0.25; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.0, 0.24; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.9, 0.25; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.76, 0.22; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.7, 0.24; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.7, 0.3; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.69, 0.24; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.57, 0.26; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.54, 0.28; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.45, 0.24	92.46	11	N/A	N/A
114497.198	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.01	0.83	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.01	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.29, 0.29; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 79.14, 0.27; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 79.06, 0.23; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 79.01, 0.24; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 78.91, 0.24; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.9, 0.21; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.9, 0.25; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.83, 0.23; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.67, 0.23; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.54, 0.3; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.53, 0.25; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.51, 0.28; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.49, 0.24	90.02	11	N/A	N/A
114502.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	GCA_900317375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.18	0.82	GCA_900317375.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900317375	98.18	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.21, 0.28; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 79.04, 0.23; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 78.85, 0.26; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 78.81, 0.25; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.79, 0.23; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.77, 0.23; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.75, 0.25; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 78.66, 0.21; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.66, 0.26; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 78.42, 0.25; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.37, 0.26; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.23, 0.28; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 78.15, 0.23	94.09	11	N/A	N/A
114506.174	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002358875	GCA_002358875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002358875	98.27	0.77	GCA_002358875.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002358875	98.27	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900101015.1, s__CAG-791 sp900101015, 95.0, 79.39, 0.25; GCA_900321785.1, s__CAG-791 sp900321785, 95.0, 79.31, 0.28; GCA_900318375.1, s__CAG-791 sp900318375, 95.0, 79.15, 0.24; GCA_002390025.1, s__CAG-791 sp002390025, 95.0, 78.83, 0.26; GCA_002394525.1, s__CAG-791 sp002394525, 95.0, 78.79, 0.28	93.89	11	N/A	N/A
